,sumValue,contrast,dissimilarity,homogeneity,ASM,energy,hue,value,saturaton,lebal
13,0.012659714316885673,0.36921323734984857,0.48575074436410043,0.14666064783005417,0.0762430939226375,0.09679865705406021,0.4580017826756341,0.4908402831312636,0.4885288530697306,0
14,0.010909202174385763,0.308756231269405,0.4368885580603999,0.2898678754642082,0.11049723756906593,0.1385606197583138,0.5235637306539178,0.256514121522181,0.508225291850322,0
15,0.42879003311674113,0.6819816785556044,0.768130582730753,0.15383593824322384,0.07403314917126391,0.09406953203383872,0.33041892877400536,0.7038334851776579,0.24206517529461669,0
16,0.23214375170471066,0.8399881955355579,0.8131114419396002,0.1283779625480398,0.061878453038681336,0.07898128961164286,0.49256948383437327,0.3716588408437872,0.5156667834682699,0
17,0.26940259626475604,0.5920061540171964,0.6632815823054021,0.24373712447705542,0.08287292817681302,0.10496022457748944,0.38738351835345597,0.9999999999999999,0.5139424229570478,0
18,0.06492498791421883,0.49233445546594107,0.5484900042535092,0.28513369822475254,0.12817679558010997,0.15973323075175117,0.5137509115954947,0.33106734879809374,0.508068531803847,0
19,0.3256216451505317,0.5515758633036477,0.6008081667375587,0.33406564184447285,0.10718232044197817,0.1345624190827559,0.4868487156632364,0.5881281098885697,0.591381885915571,0
20,0.19362456682000476,0.6908685437182099,0.7521267545725228,0.1846290666768733,0.04972375690609876,0.06375837738069867,0.4313588850174216,0.5199943934403252,0.4297346144624975,0
21,0.021136158166097013,0.27002875907611257,0.3560718843045512,0.28565546454830437,0.17900552486186816,0.21925222060525829,0.5407017259541367,0.41349779241712803,0.5693340464378586,0
22,0.10974985941071816,0.2750718159419128,0.359421522756274,0.35861975097867194,0.15359116022098906,0.18973653131071955,0.4299894660076169,0.4391197701310533,0.534219796027516,0
23,0.0,0.6013123883112913,0.6642386218630372,0.16795150493647582,0.061878453038681336,0.07898128961164286,0.4147151770521027,0.5192515242834116,0.5065193736975085,0
24,0.040045148121990976,0.5796294509943053,0.6265950659293917,0.32018135353852617,0.10055248618785706,0.12653866377245104,0.48742403370877563,0.6172682037984442,0.4307489441749811,0
25,0.1069481033187932,0.8052590360559353,0.7761590812420249,0.25342156141201866,0.20441988950274748,0.24830332693164792,0.4502552467385139,0.7141775877776998,0.4736735333714476,0
26,0.15836389569157125,0.6893774534729158,0.6305827307528711,0.2732042357621811,0.08508287292818673,0.10767221204428457,0.48449072198363186,0.32568505151026705,0.3963355033841728,0
27,0.26841886445884855,0.5255627148960241,0.6195767758400681,0.21785340132463127,0.05966850828730752,0.07622360955162621,0.4550684709504902,0.5895017170089004,0.517898308835734,0
28,0.38133964998666847,1.0,1.0000000000000002,0.15791425474325083,0.03535911602208808,0.04558900797369847,0.37133943764686816,0.8022145910715538,0.4973535215683381,0
29,0.047529528615873534,0.500760259829015,0.608623989791578,0.24364172503676806,0.099447513812143,0.1251977982793795,0.4121627096669638,0.4362744410960824,0.4453184073179278,0
30,0.021489175405240812,0.28086859276723125,0.3961612079965973,0.257695812376043,0.1966850828729122,0.23950956169291104,0.4709504902357994,0.2489032167636135,0.5818195230806117,0
31,0.23902019371465696,0.6725168524262097,0.7555827307528715,0.09079449913850557,0.019889502762417743,0.0257985864107646,0.41819139453853016,0.5270446422314107,0.3623370156575624,0
32,0.24608686936484356,0.6178631630405814,0.6531794980859211,0.15666506276724146,0.046408839779011,0.0595828228205979,0.4591443156956486,0.4216413203448034,0.46971764749276146,0
33,0.23124081502216778,0.3599347975011159,0.4440663547426627,0.29619335382600775,0.24419889502763725,0.29289215699460436,0.4956405477676039,0.540598500245287,0.641618870221124,0
34,0.10661162865013232,0.4032508056301736,0.4824011059123778,0.2507815373455863,0.08397790055247267,0.10631674882511155,0.44768657321124705,0.5468638306818979,0.46504250963613225,0
35,0.18043558761828263,0.5273301146275624,0.6208528285835813,0.3140881240879858,0.099447513812143,0.1251977982793795,0.48952272911433437,0.3269885766346625,0.5061413053501281,0
36,0.05312737064651016,0.3544919911123173,0.436091025095704,0.31042573887937486,0.15138121546961536,0.18714725095907592,0.44327039948140345,0.6895928236036163,0.5179905206277778,0
37,0.0,0.1930422328422436,0.3026371756699277,0.4458068313578084,0.16132596685082423,0.19877008948527175,0.5529292601896119,0.18581540402270658,0.46470132600556957,0
38,0.07433920759663568,0.5948763392426504,0.6866227137388345,0.1633883451371949,0.06519337016576898,0.08310946991764667,0.4114496394133377,0.7327913658981008,0.3152444534607085,0
39,0.14639441650088572,0.28454318194080436,0.4025946405784772,0.22957396633015847,0.12817679558010997,0.15973323075175117,0.41778624098533346,0.6069381175975891,0.4435110561938661,0
40,0.41205889800551976,0.8871880686620899,0.8756380263717569,0.15804078187679438,0.05966850828730752,0.07622360955162621,0.46368203549145126,0.41002172541873994,0.3981705180458478,0
41,0.06994501418084884,0.4709875039443587,0.57927477669077,0.09834341224658383,0.07734806629835156,0.09816160022397225,0.4542662669151608,0.5293993972948349,0.6690979842502259,0
42,0.4203034761256027,0.5289552721975432,0.6730646533390046,0.14461497383504507,0.07513812154697785,0.09543463517911088,0.38853415444453443,0.5451678463802648,0.5468989174335616,0
43,0.008594082248939316,0.5268535216379756,0.5599744789451297,0.30657888912093434,0.099447513812143,0.1251977982793795,0.5194797828376955,0.5813722054804121,0.31848108736145175,0
44,0.10006473153578424,0.19002408306942234,0.2790301999149299,0.3901153419042691,0.18895027624307714,0.23067416142601038,0.48991167652540313,0.35751629406405494,0.47797060288069637,0
45,0.32352139866538565,0.30704360294490324,0.47160782645682703,0.1329402320178168,0.09281767955802189,0.11713095337606427,0.4033303622072766,0.4086481182984092,0.551094553971562,0
46,0.1083953420793071,0.33458217591267964,0.49175882603147597,0.19853187746120937,0.08950276243093414,0.11308350420778246,0.4694514220889717,0.6123764804821642,0.6154030577430242,0
47,0.050666363095819456,0.42126242370833483,0.4686303700552957,0.3553352762667329,0.18674033149170344,0.22814203090523644,0.4933959970828944,0.3995654916252015,0.5714272541172566,0
48,0.12272250237979945,0.3075684274720298,0.45182900893236927,0.37249008394233474,0.17679558011049457,0.2167044002984002,0.45794506117818656,0.6824164272198473,0.4309702524758866,0
49,0.03624009518020391,0.34841972228444174,0.425138239047214,0.296891142744931,0.11381215469615358,0.14254978491747217,0.5668746454906409,0.29341930058168053,0.49417221474282147,0
50,0.05446550560361588,0.4042800175922489,0.4982985963419821,0.30317109563960165,0.13038674033148356,0.16236218867555285,0.45194878859087595,0.5758217114023408,0.6712004131088284,0
51,0.18788717691237364,0.9508479758286421,0.8395363675031906,0.11212271499199444,0.04198895027626348,0.05399927922926939,0.41675715096021393,0.5224472632980587,0.4290061413053502,0
52,0.345422154951076,0.5760439675426275,0.6618991918332626,0.17882214622991677,0.07845303867401121,0.09952346724401462,0.4264322178105502,0.6786039666409699,0.5161094000700811,0
53,0.15114471672388272,0.22350412747513615,0.3326775840068055,0.27596307430569833,0.10276243093923065,0.1292173228986664,0.5171298922291548,0.2358959983180321,0.5192630433579847,0
54,0.012077929505495993,0.295787670057044,0.3765950659293918,0.32722009979852107,0.1292817679558239,0.1610481929781744,0.498419901142533,0.4624851075758638,0.4643232576581894,0
55,0.08316332856094613,0.3306656115677212,0.47873245427477656,0.32618033140756353,0.18563535911604379,0.22687466844577941,0.38158982254274365,0.8986894666760109,0.18447891116315962,0
56,0.2034327460063556,0.4274458703176578,0.5359421522756274,0.13261842095464738,0.0033149171270878686,0.004328103557769136,0.47470221213840047,0.394281309131684,0.30416981723622827,0
57,0.31105065568131274,0.5088067517612684,0.6334538494257762,0.10115650502026474,0.056353591160219874,0.07207869552282498,0.3952597034275991,0.4505992010652463,0.48895302731313295,0
58,0.02741431290067406,0.6724122145142593,0.6263823904721395,0.24191262717595596,0.0762430939226375,0.09679865705406021,0.46027874564459936,0.320821360992361,0.47221658705715297,0
59,0.022773970102517332,0.42954026352404134,0.47330923011484477,0.26700193076103296,0.10165745856351671,0.12787850453027083,0.5661372660238231,0.34848973298759545,0.5273961234162626,0
60,0.05044028251023405,0.4395863205549732,0.49633134836239895,0.3062440577318014,0.13149171270719762,0.16367521997203616,0.4274532047646058,0.4707968322937838,0.5447688250373458,0
61,0.2264782021702685,0.3190074767058024,0.4328477243726075,0.24794754043808864,0.11049723756906593,0.1385606197583138,0.4005915241876671,0.558651622398206,0.4569739778322853,0
62,0.10152704353473244,0.3265446763009843,0.4060506167588262,0.21529602605760267,0.13591160220994503,0.1689177434396134,0.48113605056316344,0.2931109397995655,0.5751802740534461,0
63,0.2167421247079264,0.7275637514653394,0.7173543173117822,0.20627003236636798,0.0762430939226375,0.09679865705406021,0.5165302649704238,0.3335482514542014,0.5339247182929753,0
64,0.11524717728109482,0.4965763783183705,0.5570501914079118,0.37544833339462347,0.2596685082873075,0.30995502472246717,0.47975852848229483,0.2113532833415096,0.669494494956015,0
65,0.06374438674299732,0.4639645015883708,0.5452998723947258,0.19837094989999804,0.03314917127071437,0.04277616877475765,0.4098371282716149,0.5230639848622888,0.3224185308817292,0
66,0.20165073947838433,0.9508749527903169,0.8754253509145047,0.10342023483283391,0.043093922651923244,0.05539690274828968,0.4159873592091403,0.5565071133225875,0.4412979731848109,0
67,0.22359542578864353,0.6818108244649976,0.6973628243300722,0.19337210526176318,0.06077348066296717,0.07760300736509484,0.4668584393485131,0.4352652603546149,0.42536377551961346,0
68,0.1884363091667879,0.6978048928033639,0.6818906848149726,0.22475118430689933,0.07734806629835156,0.09816160022397225,0.4895308321853983,0.503861517976032,0.424331003448721,0
69,0.10726499722759189,0.5345076214004147,0.6294661846022971,0.18892318173496558,0.05966850828730752,0.07622360955162621,0.49514626043270404,0.7182283271427571,0.3047138668092876,0
70,0.03101106371179463,0.3842778267359675,0.4713951509995747,0.3407799084589799,0.09723756906076941,0.12251298365918606,0.508605461469897,0.28791085570117037,0.4727053095549859,0
71,0.01240450671023588,0.35912957606930945,0.4375265844321566,0.23827439411484286,0.1182320441989011,0.14785472185189574,0.5145369094886962,0.16211367299740698,0.5214115781126091,0
72,0.09367658890253147,0.5447466045815054,0.6169715014887285,0.219462835581685,0.08618784530384649,0.10902661672082936,0.5085001215460659,0.4981147943093419,0.4087011046972687,0
73,0.22873742300605834,0.7335526369571292,0.7946618460229691,0.11409666957910558,0.009944751381208983,0.01295003578772036,0.36168057693865974,0.6154180391057537,0.48247975951164646,0
74,0.023594790774421392,0.25782209266014094,0.37414929817099113,0.336250016696103,0.10386740331489042,0.13055512121451995,0.5011263268778867,0.33576284252575517,0.5041126459251609,0
75,0.17364410466618316,0.6589981246924217,0.6787537218205018,0.292583375749909,0.08618784530384649,0.10902661672082936,0.4572400939956244,0.40424696895367584,0.44173136860741746,0
76,0.2111119757576602,0.5361058020087208,0.6722671203743089,0.141154283012486,0.03646408839780213,0.04699365477316375,0.46311482051697594,0.4128530380545238,0.3228242627667227,0
77,0.019608538368591166,0.39302653715545105,0.4419396001701405,0.30248474551055715,0.15027624309390142,0.18585122366754137,0.5155011749453042,0.33964538510056763,0.4874315327444073,0
78,0.15523564247939983,0.8938219487830117,0.8490004253509147,0.22770790085585702,0.1292817679558239,0.1610481929781744,0.40364638197877,0.6869717569556381,0.5238275270641609,0
79,0.0464664380137417,0.5669592713277405,0.5610378562313909,0.1644739213749563,0.11270718232043964,0.14122106336551044,0.5171623045134106,0.3278856261826337,0.4809767073013297,0
80,0.11303402431193185,0.6834310771328557,0.7491492981709915,0.1325484411204293,0.056353591160219874,0.07207869552282498,0.38340491046106473,0.8397505080944706,0.5722202755288347,0
81,0.1475271573258141,0.3059244677772454,0.40977243726074025,0.34280907359330415,0.20773480662983512,0.2520594830282261,0.5510007292763958,0.5685191674258884,0.6090127805543774,0
82,0.024358891949778333,0.4331764309643201,0.4426839642705232,0.4744508465724453,0.264088397790055,0.31480258609017,0.519293412203225,0.46733478169458265,0.6203917156926028,0
83,0.1753305755730936,0.45661450575753754,0.4884623564440665,0.3647055657763496,0.1248618784530221,0.15578252349903443,0.5118628960375983,0.4748756044572149,0.7125850653781606,0
84,0.10304038868379958,0.4976906085839056,0.5623139089749043,0.33236872387375405,0.22541436464087916,0.2719668171015728,0.4562434162547606,0.5503819468778471,0.4900687899968649,0
85,0.18249597859300323,0.8681398812686689,0.916099532113994,0.02336756554233521,0.0,0.0,0.39280447289522724,0.579634171981218,0.3528299798978295,0
86,0.14495177736737044,0.5519232938706706,0.6089430029774565,0.2957843524378193,0.09281767955802189,0.11713095337606427,0.5008427193906491,0.41454902235615665,0.48178817107131666,0
87,0.047300407802337185,0.5112314083772457,0.5802849851127181,0.2006999007740108,0.10718232044197817,0.1345624190827559,0.3902520055100883,0.8659191253766908,0.5045368201685633,0
88,0.16313674103646628,0.21489602424983606,0.3644725648660145,0.2691540557042721,0.10939226519335188,0.13722889317742348,0.4895308321853983,0.40675590440815756,0.2949855227486492,0
89,0.17219336020928025,0.7105363837464622,0.7496278179498088,0.20483850975138462,0.16243093922653828,0.20005695097850218,0.4344056397374605,0.7122152918915131,0.52980285118861,0
90,0.03373083279595818,0.34534271368614833,0.4414079115270099,0.2686165871669891,0.18011049723758232,0.22052481291950388,0.5198039056802528,0.35240030836078207,0.37439831805691315,0
91,0.13680616183975206,0.4395887730060346,0.5625265844321565,0.14775784698079497,0.06740331491714269,0.08585606153857284,0.4322664289765822,0.508472913308571,0.39976578204820845,0
92,0.011066385285094904,0.4623851231048683,0.5885793279455551,0.16370822288045006,0.08729281767956043,0.11037996533086658,0.43084028846932987,0.3643282640689607,0.49821109123434704,0
93,0.023029981241685232,0.4702452287564601,0.5642811569544874,0.2451115058622344,0.16574585635357164,0.2039121075626853,0.43647192285876346,0.583670894947088,0.6125813769064788,0
94,0.02332602395431932,0.3208631646755489,0.381380263717567,0.38648813810081706,0.1480662983425276,0.18325638492023422,0.5262863625313994,0.26415305907912257,0.5872969035280232,0
95,0.038458144518377674,0.48927379654138997,0.5762441514249255,0.29644131714657007,0.12596685082873615,0.15710039815999766,0.49138643545903904,0.3532412923120051,0.41487007358501005,0
96,0.09183889668448489,0.30560401417189714,0.3846767333049767,0.39036680267359214,0.15359116022098906,0.18973653131071955,0.43118872052507906,0.5190833274931671,0.533408332257529,0
97,0.06263743390317061,0.26829324120837167,0.32847724372607406,0.3074640854956401,0.20773480662983512,0.2520594830282261,0.4868568187343003,0.4002242623869928,0.5964719768363979,0
98,0.019882159082000778,0.5289912414797762,0.5862930667800936,0.19145029701854333,0.08066298342543932,0.1022439830048616,0.5075682683737136,0.3634872801177378,0.5715010235508918,0
99,0.020796150104265165,0.30092800748161064,0.4260421097405361,0.34757176016001456,0.1524861878453294,0.18844235284697386,0.5405639737460498,0.27508585044502065,0.37527433008133093,0
100,0.1238327858673294,0.2823605004962125,0.37111867290514683,0.33608076274467913,0.19337016574587895,0.23572809423350538,0.44407260351673283,0.5534094891022495,0.6144348339265625,0
101,0.03189128507997002,0.5075674464916051,0.49787324542747774,0.3440714937566721,0.18342541436461568,0.22433734024682206,0.4989952191880723,0.2983110238979606,0.5254873393209524,0
102,0.02016906993083259,0.49580140378298737,0.5570501914079116,0.28277782556552056,0.11270718232043964,0.14122106336551044,0.4876266104853739,0.29033569276052984,0.5177876546852812,0
103,0.3922673195618951,0.722303243938767,0.7883347511697152,0.13932002889251427,0.09281767955802189,0.11713095337606427,0.44747589336358484,0.5220828369191955,0.47667041661287646,0
104,0.22752768892961464,0.6522963934254691,0.7489366227137388,0.14456505661990393,0.12375690607736245,0.15446367371768543,0.3381006401426141,0.8386011633611324,0.4651439426073808,0
105,0.07111903436713193,0.6009249010435995,0.5855487026797108,0.2420944565160006,0.12817679558010997,0.15973323075175117,0.5119277206061097,0.6638446982970075,0.5169946332737031,0
106,0.5845887002449686,0.6976487534191252,0.7531901318587835,0.1518411620490253,0.0718232044198901,0.09133607162016277,0.45696458957945063,0.6610414184595977,0.6225402504472272,0
107,0.1431267581824586,0.30552390077056,0.41434495959166334,0.2824290386107735,0.13370165745857143,0.16629839783589473,0.4328255408799935,0.580783516714556,0.5381111336517715,0
108,0.13444331876942114,0.5467780515439813,0.5711931093151852,0.17499373796759077,0.07071823204417615,0.08996770917002772,0.44381330524268703,0.4198472212488612,0.5204894601921694,0
109,0.02883403703576007,0.355075674464916,0.4458740961293067,0.3078945842819958,0.15027624309390142,0.18585122366754137,0.44934770277935343,0.5822832714275702,0.5181841653910703,0
110,0.08159015381956222,0.6658314708329995,0.6716822628668653,0.24765797207510543,0.08508287292818673,0.10767221204428457,0.4399562434162547,0.46223281239049685,0.5482083248805857,0
111,0.11783351506483022,0.42778594353149674,0.554019566142067,0.22176319866169014,0.043093922651923244,0.05539690274828968,0.4931934203062961,0.26392879669212976,0.4725762130461243,0
112,0.08057844917300036,0.24207326942790858,0.3219906422798809,0.3667319695550719,0.1779005524862085,0.21797875033808967,0.5503038651648975,0.44755764244165674,0.5832303634988844,0
113,0.1462843182299053,0.5989089862711788,0.6603041259038707,0.2724360787349486,0.13370165745857143,0.16629839783589473,0.4790373551576047,0.4409138692269956,0.4464802758976819,0
114,0.11689642886465504,0.7054123959956377,0.741546150574224,0.1730140188311735,0.10165745856351671,0.12787850453027083,0.4439105420954542,0.3662765435559605,0.6122217509175073,0
115,0.08716997466912244,0.32739812927033035,0.4042428753721821,0.2724257414715239,0.12044198895027469,0.15050125193367636,0.4765902276962969,0.3221389025159437,0.5192446009995758,0
116,0.06949372615901298,0.5003368032790905,0.5313164610803913,0.39495796537598127,0.16574585635357164,0.2039121075626853,0.5511627906976745,0.6147732847431494,0.4535252568098408,0
117,0.04516722927786174,0.48780968325777047,0.5635367928541046,0.2456837937916676,0.06298342541434099,0.08035845899350536,0.4951867757880237,0.6022286074707407,0.27513232392158316,0
118,0.037011349322827486,0.35687250360919043,0.4084432156529137,0.36320981481460635,0.17016574585637345,0.20903972214323674,0.5181832914674662,0.5029224192304996,0.5927005145417997,0
119,0.1728292729380593,0.2306317677430747,0.331986388770736,0.36547791277827824,0.14696132596686795,0.18195756946995445,0.5162304513410583,0.5193356226785338,0.568089187245265,0
120,0.03766671169145169,0.5019913902618073,0.5824649085495535,0.21176604309363123,0.10055248618785706,0.12653866377245104,0.46138886638035814,0.4192164832854439,0.4258156133006289,0
121,0.3085073843445748,0.8105694100874219,0.8323054019566141,0.18118108467025884,0.05856353591159358,0.0748430934580675,0.43545093590470785,0.7471862078632,0.5781494937572617,0
122,0.23131501030198906,0.680771802698677,0.6655146746065503,0.35032311026066176,0.15580110497236277,0.19232212584842823,0.47159873592091406,0.3497371925152428,0.42298471128487913,0
123,0.591004676878095,0.7838327886167029,0.8030625265844324,0.13709436690610943,0.07955801104972537,0.10088426065928546,0.45082246171298923,0.5357908753241293,0.6376537631632334,0
124,0.005061436408402231,0.26131520045517487,0.2829646958740963,0.5297733133064302,0.22762430939225298,0.2744405764948008,0.5382545984928288,0.5501436680916673,0.5338140641425225,0
125,0.02133989532387018,0.34432739894675396,0.39589536367503203,0.373676679581335,0.12817679558010997,0.15973323075175117,0.511652216189936,0.48118298409138693,0.5328273979676522,0
126,0.3187039471025769,0.5849054907109328,0.7229370480646533,0.0,0.06740331491714269,0.08585606153857284,0.3423304432379872,0.5166024248370594,0.5516478247238258,0
127,0.08548526286496935,0.42518225798804177,0.5100489153551679,0.2851169892626636,0.12265193370164851,0.1531438466482158,0.45376387650919703,0.7509566192445162,0.4689707319772053,0
128,0.1507604725484061,0.6074034592639702,0.6449383241173969,0.2810394370054664,0.06298342541434099,0.08035845899350536,0.45926586176160766,0.43747985142616863,0.39942459841764577,0
129,0.15667605065049642,0.6908219471480447,0.7633453849425778,0.09282693233249617,0.03314917127071437,0.04277616877475765,0.3644113118872053,0.5950942602845329,0.4342253287350387,0
130,0.0778082616027688,0.6240809439647631,0.650521054870268,0.17874145549314902,0.10939226519335188,0.13722889317742348,0.443562110039705,0.6432405914920457,0.6005846227615589,0
131,0.13346685803524497,0.33728477698227527,0.5028179498085921,0.3648130301756618,0.12265193370164851,0.1531438466482158,0.42169192123814925,0.7409909594225242,0.41992327978901944,0
132,0.21943070687243302,0.15741220633942246,0.2908868566567418,0.2546722182897484,0.21325966850829658,0.2583031100599311,0.4285633255003647,0.5286004625411732,0.6659166774247091,0
133,0.3054415203422778,0.3982240984381157,0.4982985963419821,0.22517034913142842,0.10718232044197817,0.1345624190827559,0.48103881371039625,0.6662695353563669,0.536128580122826,0
134,0.17871098891040474,0.5513060936869004,0.611229264142918,0.18590813428105712,0.12265193370164851,0.15314384664821112,0.3462766388461227,0.6560936295465695,0.552210316655294,0
135,0.07270149317188138,0.3833965793212596,0.49638451722671223,0.3383206736773119,0.18342541436461568,0.22433734024682206,0.4931934203062961,0.4361062443058378,0.5344226619700129,0
136,0.2471928054330639,0.894704013681407,0.8831880051042114,0.14277620916717282,0.05414364640884606,0.06930979163250695,0.44276800907543956,0.4117877917163081,0.542979916271693,0
137,0.0980900628154788,0.5436086672890441,0.5663547426626967,0.1534587403336538,0.07292817679560415,0.09270334504276345,0.4478729438457175,0.4382787861798304,0.3999686479907051,0
138,0.15057654851169613,0.4285568306484444,0.5265312632922161,0.326457225017039,0.22320441988950546,0.26948983035993623,0.4331901790778705,0.687812740906861,0.6942718034782288,0
139,0.20682924395428773,0.42157388499312487,0.5214270523181626,0.3550400180105746,0.25635359116021983,0.30631137570622613,0.39235880398671097,0.6432966570887938,0.25573096287553254,0
140,0.3125658746026113,0.742424787413367,0.8032220331773714,0.11382510873316842,0.04530386740329695,0.05818867166470576,0.47932096264484236,0.41841754853178215,0.3692897847776774,0
141,0.03800623963778085,0.6669506060006571,0.6954487452148024,0.11793724575292219,0.07292817679560415,0.09270334504276345,0.4192853091321611,0.5106875043801248,0.48876860372904496,0
142,0.27281984584462116,0.7923902078534021,0.8823904721395153,0.054099424258583106,0.019889502762417743,0.0257985864107646,0.3897901304594441,0.7362113672997407,0.5216328864135146,0
143,0.08935593228550778,0.15187211939185746,0.2333049766056997,0.44212192762015334,0.2850828729281868,0.337665140798574,0.5515598411798072,0.22478099376270233,0.37606735149290904,0
144,0.15721772029274786,0.38647277043586586,0.5097299021692898,0.2699730581885099,0.13038674033148356,0.16236218867555285,0.4122275342354752,0.7723316280047655,0.2767552514615569,0
145,0.10193789697375796,0.5410998098532942,0.568428328370906,0.3817461469392289,0.22541436464087916,0.2719668171015679,0.4277125030386516,0.4290840283131263,0.3243457573354481,0
146,0.07852215067359106,0.5356120418617045,0.5229689493832412,0.33528402816450087,0.30939226519335183,0.36380952916384746,0.4084758123328741,0.5003574181792697,0.7687328255537319,0
147,0.10345881780092972,0.5300269933113484,0.6481284559761806,0.012483626660487523,0.02762430939225291,0.03572324800695048,0.37925613807633096,0.6822482304296026,0.6294192501337071,0
148,0.0025551706201691893,0.6040828405269171,0.6499361973628242,0.4136072162925283,0.7016574585635167,0.7461859699020348,0.40697674418604657,0.6211927955708177,0.2849067738782437,0
149,0.03972115822285774,0.6462265770486548,0.5958634623564443,0.25409963705647,0.09723756906076941,0.12251298365918606,0.5280933473786565,0.46228887798724505,0.48746841746122505,0
150,0.056098709074474534,0.43506400079786406,0.49750106337728645,0.3215584764768773,0.2596685082873075,0.30995502472246717,0.5556275828539017,0.14387833765505642,0.5533721852350478,0
151,0.006470577123667609,0.6088495879064731,0.608517652062952,0.35822315223279655,0.13149171270719762,0.16367521997203616,0.5221862085730492,0.19128179970565562,0.6514209837153976,0
152,0.1421418302713909,0.5066592221152225,0.6566886431305827,0.035725298579854514,0.01878453038675809,0.024375907457079293,0.33601004780811927,0.7760179409909594,0.5276635376131901,0
153,0.007244136999027345,0.3685200111831768,0.42960442364951096,0.23783423856702535,0.1414364640884065,0.17544945091394326,0.4303946195608136,0.49130282430443617,0.7089980266676502,0
154,0.17631849303662336,0.4882486719977502,0.5534878774989367,0.31883241882220326,0.14917127071824166,0.18455426898582106,0.6050076979175107,0.4857242974279907,0.5142467218707928,0
155,0.5463036083175975,0.595835247607634,0.6963526159081244,0.10578288133958591,0.053038674033132116,0.06792364305308474,0.3507981524997974,0.6408017380334993,0.44466370359441576,0
156,0.5525415712989911,0.4990067573201575,0.60569970225436,0.20014005035926596,0.061878453038681336,0.07898128961164286,0.48393971315128437,0.5317962015558203,0.5832119211404755,0
157,0.3498472073518757,0.5794267150399012,0.677105487026797,0.25698535462002825,0.0762430939226375,0.09679865705406021,0.47382708046349564,0.5851145840633541,0.5403518801984398,0
158,0.1542774969451021,0.6245305599926753,0.6059655465759253,0.47749334380366326,0.48287292817681315,0.5412509430411991,0.454857791102828,0.5559885065526665,0.7584051048448076,0
159,0.047866771129130875,0.6394038581960095,0.6642386218630372,0.2263349703118115,0.0718232044198901,0.09133607162016277,0.5407503443805203,0.3653935104071764,0.48686904081293914,0
160,0.18437776680058857,0.32009963491178534,0.47346873670778394,0.19838666970852425,0.09613259668505525,0.12116902979529343,0.45600842719390655,0.5031747144158666,0.7845379267100677,0
161,0.17395701028752872,0.5965677129912871,0.6184070608251808,0.2994878928372675,0.11933701657456075,0.14917847991275424,0.48429624827809736,0.36787441306328406,0.5480607860133154,0
162,0.10397372516870848,0.674906357243641,0.6817311782220332,0.21061432577952355,0.08066298342543932,0.1022439830048616,0.47169597277368125,0.6373396874342981,0.48737620566918094,0
163,0.17275082619038154,0.7456955396455062,0.8060399829859635,0.15510533011716088,0.099447513812143,0.1251977982793795,0.3588282959241553,0.5071553717849885,0.41430758165354187,0
164,0.03922180199455866,0.5027949767262393,0.6021905572096982,0.2762473849275112,0.043093922651923244,0.05539690274828968,0.5482780973989142,0.510477258392319,0.4294118731903437,0
